chunk_id,article_id,chunk_text,chunk_index,chunk_words,source,source_quality,published_at,company_tags,data_type,processed_at,prob_positive,prob_neutral,prob_negative,weighted_sentiment,sentiment_score,sentiment_label
38ab85de69bd07d628a9a01789dcec9a,ad7e210c766efe6af3554c1b54ba6f62,"Trading Window. Mahindra Mahindra Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",0,23,nse_announcements,0.9,24-Dec-2025 18:04:49,Mahindra & Mahindra,announcement,2026-03-18T08:36:45.443605,0.0199,0.5254,0.4547,-0.4348,2.83,neutral
91d44cd94ca164c08dced64fe0c2c183,48c3c9e47c9d51a6e66fc091c57f885b,Copy of Newspaper Publication. Bajaj Auto Limited has informed the Exchange about Copy of Newspaper Publication regarding the Notice of Special Window for Transfer and Dematerialisation of Physical Securities,0,29,nse_announcements,0.9,13-Mar-2026 14:35:23,Bajaj Auto,announcement,2026-03-18T08:36:45.443605,0.0211,0.9461,0.0329,-0.0118,4.94,neutral
06dc542d9370cb403903ba6b5dd8e462,be63f5fc949e5285d77c7e399890b94e,Credit Rating. Bajaj Auto Limited has informed the Exchange about Credit Rating,0,12,nse_announcements,0.9,07-Mar-2026 13:38:43,Bajaj Auto,announcement,2026-03-18T08:36:45.443605,0.0294,0.9377,0.0328,-0.0034,4.98,neutral
a295d2f81bfc7046c586620c411dbaab,7717fe250142a9c063ef884769ac8417,"Agreements. Bajaj Auto Limited has informed the Exchange about repayment of loans and resultant termination of loan agreements entered into by Bajaj Auto International Holdings BV, a wholly owned subsidiary of Bajaj Auto Limited.",0,34,nse_announcements,0.9,06-Mar-2026 21:03:50,Bajaj Auto,announcement,2026-03-18T08:36:45.443605,0.0461,0.529,0.4249,-0.3788,3.11,neutral
9a4fe4d181559c5d80c1a52bc77106d8,8f176de3d394f536f6362534355d1940,"Press Release. Bajaj Auto Limited has informed the Exchange regarding a press release dated March 02, 2026, titled Sales for the month of February 2026 .",0,26,nse_announcements,0.9,02-Mar-2026 08:56:31,Bajaj Auto,announcement,2026-03-18T08:36:45.443605,0.026,0.945,0.029,-0.0031,4.98,neutral
d406a977dd5ed1a10b824362357da7b8,6a46b55a69e68a356d02c0d6c19c57a8,"General Updates. Bajaj Auto Limited has informed the Exchange about ad-hoc announcement made by Bajaj Mobility AG (formerly PIERER Mobility AG), a step-down subsidiary of Bajaj Auto Limited titled - International banking consortium grants KTM AG a refinancing loan to strengthen its financial foundation.",0,44,nse_announcements,0.9,27-Feb-2026 10:27:22,Bajaj Auto,announcement,2026-03-18T08:36:45.443605,0.8433,0.1392,0.0175,0.8258,9.13,positive
d0ab3a36336aedb082548b0dc97b4978,fd212b082edc31d1104ed655910d74fe,Acquisition. Bajaj Auto Limited has informed the Exchange about Acquisition - Additional investment by Bajaj Auto Limited in Clean Max Godavari Private Limited for open access group captive power purchase arrangement.,0,31,nse_announcements,0.9,30-Jan-2026 17:26:03,Bajaj Auto,announcement,2026-03-18T08:36:45.445196,0.2245,0.7674,0.0081,0.2164,6.08,neutral
dee88f8737f42b69d3fb20f858f8ae93,ff23002870e062ba3763f1fdad62af58,"Outcome of Board Meeting. Bajaj Auto Limited has informed the Exchange regarding Board meeting held on January 30, 2026.",0,19,nse_announcements,0.9,30-Jan-2026 16:32:59,Bajaj Auto,announcement,2026-03-18T08:36:45.445196,0.0245,0.9474,0.0281,-0.0037,4.98,neutral
25a3b158d1e4dbe3e5d417d84508c287,0a22eca6f6ecdd37670620fa035ba3f0,"Outcome of Board Meeting. Bajaj Auto Limited has submitted to the Exchange, the financial results for the period ended December 31, 2025.",0,22,nse_announcements,0.9,30-Jan-2026 16:29:45,Bajaj Auto,announcement,2026-03-18T08:36:45.445196,0.021,0.9402,0.0389,-0.0179,4.91,neutral
39f4488a476d2d879d55be8368c197bd,6fc2473c19a0a5c8ee80b2a96bbd739a,"Trading Window. Bajaj Auto Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",0,23,nse_announcements,0.9,29-Dec-2025 20:57:46,Bajaj Auto,announcement,2026-03-18T08:36:45.445196,0.0217,0.6247,0.3535,-0.3318,3.34,neutral
57f32fe09cddcb3892ba34b5aecc2eb0,87a40f8ac7e6170ad3c0be048ef03438,Action(s) taken or orders passed. Bajaj Auto Limited has informed the Exchange about Action(s) taken or orders passed,0,18,nse_announcements,0.9,27-Dec-2025 15:03:09,Bajaj Auto,announcement,2026-03-18T08:36:45.445196,0.0241,0.8732,0.1027,-0.0786,4.61,neutral
0107f316251875f7565392e3c76e90b4,fb93b961088058107c7f33b7d9b10c59,"General Updates. Pursuant to Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, please find enclosed herewith the specimen of the letter(s) sent to those shareholders whose interim dividend for FY 2025-26 have been withheld.",0,38,nse_announcements,0.9,17-Mar-2026 20:03:49,sector,announcement,2026-03-18T08:36:45.446745,0.0201,0.9227,0.0572,-0.0371,4.81,neutral
eff7b94d173554a2884a65bf9fa6409f,d446e82f365cb6262c2d678f8740a1a4,"Disclosure of material issue. Please find enclosed herewith the intimation made by the Company under Regulation 30 read with Schedule III of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",0,30,nse_announcements,0.9,12-Mar-2026 15:28:41,sector,announcement,2026-03-18T08:36:45.446745,0.0215,0.9514,0.0271,-0.0056,4.97,neutral
62afc4fa100c70237e4ab8079e1a022c,942d9fe1cd35a6492e0217c89ca42e1e,"General Updates. Please find enclosed a specimen of the letter sent to those shareholders whose dividend were not remitted electronically, as the transaction(s) were rejected by the banking system.",0,29,nse_announcements,0.9,10-Mar-2026 21:41:53,sector,announcement,2026-03-18T08:36:45.446745,0.0176,0.8955,0.0869,-0.0693,4.65,neutral
5adab1a2d95272cee1cdd536d08f736e,42a15d7bc99eb5e5a001f44ed3d326a8,Copy of Newspaper Publication. Please find enclosed herewith copies of the newspaper advertisement published regarding the issue of duplicate share certificates viz. Letter of Confirmation in lieu of original share certificates that are reported to be lost and not traceable. Kindly note that the Letter of Confirmation will be issued to the concerned shareholders in case no objection is received on the advertisement,0,63,nse_announcements,0.9,07-Mar-2026 23:20:59,sector,announcement,2026-03-18T08:36:45.446745,0.019,0.9054,0.0757,-0.0567,4.72,neutral
453e95d3dd54a4c1d4f606363f6c795b,5fd4c5d76ee273a1923a45010ae0f164,Press Release. Please find enclosed herewith a copy of the Press Release being issued by the Company.,0,17,nse_announcements,0.9,01-Mar-2026 16:16:27,sector,announcement,2026-03-18T08:36:45.446745,0.0271,0.9511,0.0218,0.0054,5.03,neutral
403f5877eaf1245a3793cd9230645de7,0ba0debeff6c0d6a1ae515349a7927a1,"Copy of Newspaper Publication. Pursuant to Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, please find enclosed herewith the copies of the newspaper advertisement(s) intimating that the special window has been opened for transfer and dematerialisation of physical securities.",0,43,nse_announcements,0.9,11-Feb-2026 12:34:05,sector,announcement,2026-03-18T08:36:45.446745,0.0281,0.9545,0.0174,0.0107,5.05,neutral
f05f55089c98f780292883ee344d0413,88496cf1afea7972c00783ca3f4d4887,General Updates. Please find enclosed herewith the revised details of the persons authorized jointly for the purpose of determining materiality of event or information under Regulation 30 of SEBI Listing Regulations.,0,31,nse_announcements,0.9,05-Feb-2026 21:53:24,sector,announcement,2026-03-18T08:36:45.446745,0.0186,0.9517,0.0297,-0.0111,4.94,neutral
2ae320b1b0dbd1620a48d43c6e149e69,32e86bbb9f73f58e3931fd22349b164f,"Appointment. The Board of Directors at its meeting held today, viz. February 5, 2026 has appointed Mr. Prabhat Singh (Membership No.: F8724) as the Company Secretary Compliance Officer of the Company, effective from February 5, 2026. Consequent thereto, he shall also be the Nodal Officer of the Company.",0,48,nse_announcements,0.9,05-Feb-2026 21:50:29,sector,announcement,2026-03-18T08:36:45.446745,0.0339,0.9493,0.0168,0.017,5.09,neutral
ea4337c6133ec67fc442978bc336f781,42e6ff632930f38c85bb13d1998f5a44,"Disclosure of material issue. The Board of Directors at its meeting held today, viz. February 5, 2026 has considered and approved investment in the Solar Power Wheeling project, for the Company s plants at Uttarakhand and Rajasthan under the Group Captive mechanism.",0,42,nse_announcements,0.9,05-Feb-2026 21:46:08,sector,announcement,2026-03-18T08:36:45.446745,0.289,0.7021,0.0089,0.2801,6.4,neutral
4c166bdbb894f4ef18734091127ccc62,738ed5a72249f581b7725cd8c99cfe0c,"Acquisition. The Board of Directors at its meeting held today, viz. February 5, 2026 has considered and approved Additional investment of Rs. 275 crore (in one or more tranches, through a combination of primary infusion and or secondary purchase) in Euler Motors Private Limited.",0,44,nse_announcements,0.9,05-Feb-2026 21:41:32,sector,announcement,2026-03-18T08:36:45.446745,0.6365,0.3536,0.0099,0.6266,8.13,positive
b6f2777ca7515958420be48dfab40595,841bd001a4c5d8d5c4d478f801a8d5c1,"Record Date. The Board of Directors at its meeting held today, viz. February 5, 2026, has considered and approved interim dividend 5,500 i.e. Rs. 110 per equity share for the financial year 2025-26. Accordingly, the Board has fixed February 11, 2026 as record date for determining entitlement of members for the purpose of payment of interim dividend. The payment of interim dividend will be completed by March 7, 2026.",0,69,nse_announcements,0.9,05-Feb-2026 21:28:44,sector,announcement,2026-03-18T08:36:45.446745,0.0329,0.9473,0.0198,0.0131,5.07,neutral
a441d681b6915d1675a97e6bb17de105,b36a4df3bfb6b36b04f99f1ce4f3c8ac,"Dividend. The Board of Directors at its meeting held today, viz. February 5, 2026, has considered and approved interim dividend 5,500 i.e. Rs. 110 per equity share for the financial year 2025-26. Accordingly, the Board has fixed February 11, 2026 as record date for determining entitlement of members for the purpose of payment of interim dividend. The payment of interim dividend will be completed by March 7, 2026.",0,68,nse_announcements,0.9,05-Feb-2026 21:16:32,sector,announcement,2026-03-18T08:36:45.448331,0.029,0.9503,0.0206,0.0084,5.04,neutral
ef0f966fd251a6cda83f8565e1ea431c,7f5ef9583bd783dd788bbe1be9dd3b6a,"Outcome of Board Meeting. The Board of Directors at its meeting held today, viz. February 5, 2026 has considered and approved the matters given in the attached file.",0,28,nse_announcements,0.9,05-Feb-2026 21:06:14,sector,announcement,2026-03-18T08:36:45.448331,0.0485,0.9363,0.0152,0.0333,5.17,neutral
747d720b58c79c11c43eac0c8b5bc76e,acadcfbd7fea54e78f607430d7ad2f9d,"Allotment of Securities. The Nomination and Remuneration Committee of the Company at its meeting held today, i.e. February 4, 2026 has allotted 8,165 equity shares of face value of Rs. 2 - each to the eligible employees of the Company who have exercised their stock options units under Employee Incentive Scheme 2014.",0,52,nse_announcements,0.9,04-Feb-2026 18:43:26,sector,announcement,2026-03-18T08:36:45.448331,0.2629,0.7232,0.0139,0.249,6.25,neutral
ee4eeb3c89933bb781e1fd5aad9edde7,b69da8451411cb47a692fba4f44b8bf9,"Action(s) taken or orders passed. Please find enclosed herewith the intimation made by the Company under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.",0,28,nse_announcements,0.9,20-Jan-2026 15:59:53,sector,announcement,2026-03-18T08:36:45.448331,0.0226,0.9461,0.0313,-0.0087,4.96,neutral
4b95afd5b70068333acfc5d2464c03e1,d8e9ee653486b939e23fe887ee47e4e3,Credit Rating. Hero MotoCorp Limited has informed the Exchange about Credit Rating,0,12,nse_announcements,0.9,08-Jan-2026 18:18:54,Hero MotoCorp,announcement,2026-03-18T08:36:45.448331,0.0313,0.9443,0.0244,0.0069,5.03,neutral
f34a59504bfd61ba99b95667cb229fed,ba4552ff124ecfee24d36d7246e78c0d,"Trading Window. Hero MotoCorp Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",0,23,nse_announcements,0.9,22-Dec-2025 12:58:44,Hero MotoCorp,announcement,2026-03-18T08:36:45.448331,0.0226,0.632,0.3454,-0.3228,3.39,neutral
